x1,x2,x3,x4,x5,response
0,0,65.83980881,1,B,0
0,1,50.43345254,1,B,1
1,1,55.18949635,0,A,0
1,0,67.12065562,0,B,0
0,0,62.10991761,0,B,0
0,0,51.95275818,0,A,0
0,0,62.86357661,0,A,0
0,0,37.19437851,0,B,0
0,0,39.70582626,0,B,0
0,0,52.91106885,1,B,0
0,1,55.34873519,0,B,0
0,0,56.07643391,0,A,0
0,0,59.47869281,0,A,0
0,0,34.56376773,1,B,0
0,0,42.03341551,0,B,0
0,0,25.35758794,0,B,0
0,0,39.12957781,0,B,0
1,1,44.84237175,0,A,0
0,0,39.92354673,0,A,0
0,1,42.82169547,0,B,0
1,0,48.402601,0,A,0
0,0,59.72142108,0,B,0
1,0,55.79804741,0,A,0
1,0,66.93432804,1,B,1
0,0,47.97793015,0,A,0
1,0,59.67463676,1,B,0
1,0,55.95875229,1,A,1
1,0,57.98893818,1,A,1
1,0,46.93294208,0,B,0
0,0,52.81801689,1,B,0
1,1,58.07939582,1,A,1
1,0,32.30271683,0,B,0
0,0,59.85153801,0,B,0
0,0,67.79941791,1,B,0
0,1,52.90393198,0,B,0
0,0,59.47330664,0,A,0
1,0,57.23889433,1,A,1
0,1,64.6057947,0,B,0
0,0,43.76190615,0,A,0
1,0,60.42501321,0,B,0
1,1,41.719047,0,B,0
0,0,63.89993819,0,B,0
1,0,45.72749833,0,A,0
1,0,36.02066973,0,A,0
0,0,55.14906902,0,B,0
0,1,48.98901915,0,B,0
0,0,50.87038557,0,B,0
0,1,66.96267361,0,A,0
1,0,44.56691942,0,A,0
1,0,52.58071016,1,B,1
1,0,49.97359486,0,A,0
1,0,62.45224022,1,B,1
0,0,54.12032488,0,B,0
1,0,27.8324448,1,A,0
0,1,61.46874709,0,B,0
0,0,50.38998393,0,A,0
1,0,69.44092024,1,A,1
0,0,49.93758273,0,A,0
0,0,42.88681503,0,B,0
0,0,73.07471533,0,A,0
1,1,50.53979036,1,B,1
1,1,61.40324091,0,B,0
1,1,62.66059574,1,B,1
1,0,41.32758963,0,B,0
1,0,67.87329932,1,A,1
1,0,54.9410488,0,B,0
1,0,42.79866283,0,A,0
0,1,61.72346507,0,B,0
0,0,64.66286061,1,B,1
0,0,55.14674975,0,A,0
0,0,51.3717859,1,A,1
0,1,35.53797615,0,B,0
0,0,58.53559143,0,A,0
0,0,49.76155051,0,B,0
1,0,66.94597458,0,B,0
0,1,46.5149408,0,A,0
0,0,59.48064072,0,B,0
1,0,64.03795634,1,A,1
0,0,46.73633749,0,A,0
0,0,53.00765144,0,B,0
1,0,46.27528212,0,A,0
1,0,55.47745338,1,B,1
1,0,60.68765474,1,A,1
1,0,58.58101349,1,B,1
0,0,45.83875071,0,B,0
0,0,51.8637903,0,A,0
1,0,55.84186103,1,B,1
1,0,39.90343684,0,A,0
1,1,48.071824,0,B,0
0,1,47.11870244,0,B,0
1,0,55.58463424,1,A,1
1,0,55.0544803,1,A,1
1,0,52.24536626,0,A,0
1,0,32.20005476,0,B,0
0,0,48.5219211,0,B,0
0,1,45.72233899,0,B,0
0,0,45.2364468,0,B,0
0,0,57.65895637,0,A,0
0,1,57.76593328,0,B,0
0,0,56.88697418,0,A,0
0,0,56.45163256,1,B,0
0,0,59.43750807,1,B,1
1,0,59.5877149,0,A,0
0,0,57.20783517,0,B,0
0,0,44.89864774,1,A,0
1,0,53.67284174,0,A,0
1,0,60.10419511,1,A,1
0,0,56.28554171,1,A,0
0,0,49.07470011,0,B,0
1,0,64.40548558,0,A,0
0,0,53.25518636,1,B,0
0,1,56.23311678,1,B,0
0,0,49.6996705,0,A,0
0,0,52.48444919,0,A,0
0,0,71.20538463,0,A,0
0,0,69.38476668,0,A,0
0,0,54.73646086,1,A,1
0,1,57.54441987,0,A,0
0,0,56.77903288,1,A,0
0,1,42.42006214,0,A,0
1,1,50.52478985,1,A,1
0,0,38.28485384,0,A,0
0,1,54.95342589,0,A,0
0,0,49.57723015,0,B,0
1,0,46.23924322,1,B,0
1,0,57.08201045,0,A,0
0,0,42.17542299,0,A,0
1,0,59.14723636,1,B,1
0,0,72.04089539,1,B,1
0,1,44.36597017,0,B,0
1,1,51.65397617,1,B,1
1,0,62.13530508,1,A,0
1,0,33.6664478,0,B,0
1,0,74.36686504,0,A,0
0,0,41.54759828,0,B,0
1,1,50.10407045,1,B,0
1,0,64.10813329,0,A,0
1,0,45.74983145,0,A,0
0,0,47.4234537,1,B,0
0,0,58.44486794,1,B,0
0,0,51.7494831,0,A,0
0,1,57.28369718,1,B,0
1,0,43.93979544,0,B,0
1,0,53.94723907,1,B,1
0,0,62.53166984,1,B,1
1,0,58.01736576,1,A,1
1,1,61.16576229,1,B,1
0,0,48.46480822,0,A,0
1,1,58.01522924,1,B,0
1,1,61.44773002,1,B,1
0,0,46.46732853,1,B,0
0,0,43.38929203,0,A,0
0,0,60.23217999,1,A,1
1,0,53.891768,0,B,0
0,0,40.47584212,0,A,0
0,0,35.06857054,0,A,0
1,0,53.88001142,1,A,1
1,0,49.0050155,0,A,0
1,0,59.42775762,0,A,0
0,0,50.06074638,0,A,0
0,0,40.08409693,0,B,0
1,0,38.11443201,0,A,0
1,0,44.60042576,1,B,0
0,1,55.33254576,0,B,0
0,0,65.44288,0,B,0
0,0,41.60193538,0,B,0
1,0,56.95266087,0,B,0
0,1,55.44775902,0,A,0
0,1,63.32017623,0,A,0
1,0,56.7701185,0,B,0
0,0,54.58570736,1,A,1
0,0,57.8669718,1,B,0
0,1,58.54249247,0,B,0
0,0,61.89396493,0,B,0
1,0,49.73349211,1,A,0
1,0,69.46724898,1,A,0
1,0,40.74970691,0,A,0
1,1,72.64486077,0,B,0
1,1,58.01643783,1,B,1
1,1,55.23483309,1,A,0
0,0,64.66587093,0,A,0
0,0,51.32917918,0,B,0
0,0,48.08752837,0,B,0
0,0,55.08657159,1,A,0
1,1,54.29389234,1,B,1
1,0,64.72497705,1,B,1
1,0,48.68495008,0,A,0
1,0,61.25109113,0,B,0
0,1,72.4249536,1,B,0
1,1,63.54871468,1,A,1
0,0,27.27272451,0,B,0
0,1,34.96095195,0,A,0
0,0,59.27365942,1,A,0
0,0,53.39358841,1,B,0
0,1,53.85384804,0,B,0
1,0,54.8899776,0,B,0
1,0,62.40255638,0,A,0
0,0,56.71265772,0,A,0
0,1,45.76312945,0,A,0
1,0,66.3346999,1,B,1
0,0,63.91033274,1,A,0
1,0,59.29258597,1,B,1
1,0,48.57147833,1,B,0
0,0,42.46713383,0,A,0
0,0,49.07486163,0,B,0
0,0,51.45382684,0,B,0
1,0,54.5223004,1,A,1
0,0,46.52499484,0,B,0
0,1,59.97038241,0,A,0
1,0,50.08108644,1,B,0
0,0,31.88266488,0,B,0
1,0,71.30762361,1,B,1
1,0,57.0635751,1,B,0
0,0,20.26173997,0,B,0
1,0,62.12520846,1,B,1
0,0,42.82124068,1,A,0
1,0,66.8090951,0,A,0
0,0,71.78220251,1,B,0
1,0,60.43705158,1,B,1
1,0,39.71000041,1,B,0
1,0,58.13416125,1,A,1
1,0,38.87770302,0,A,0
0,0,48.51104495,0,A,0
1,0,59.79052729,1,A,1
1,0,59.46928147,1,B,1
1,1,52.02968129,1,B,0
0,0,67.10382503,0,A,0
0,0,57.07313594,0,A,0
1,0,53.42958011,0,A,0
1,0,44.55273667,0,A,0
0,0,49.58940691,0,B,0
1,0,24.30629783,1,B,0
0,0,33.50061594,0,A,0
0,0,48.09951356,1,B,0
1,0,70.74141009,0,A,0
1,1,70.38848418,1,B,1
0,0,25.31650916,0,A,0
1,0,40.04417116,0,B,0
1,0,62.65280642,1,B,1
0,0,42.32033592,0,A,0
1,0,45.95131754,0,A,0
1,0,45.13053025,0,A,0
1,0,63.26341962,1,B,1
0,1,65.90917337,0,B,0
0,0,41.51094708,0,A,0
1,1,63.38440924,0,A,0
0,0,39.13926775,0,B,0
1,0,54.32833844,1,A,1
0,1,62.47456786,0,A,0
0,0,37.61824265,0,A,0
1,0,38.72621134,1,A,0
0,0,48.45336061,0,B,0
1,0,36.65634927,0,B,0
0,0,54.67112991,1,A,0
1,1,64.51583813,1,A,1
0,1,55.72886444,1,B,0
1,0,60.3572333,0,B,0
1,0,45.48499847,0,B,0
1,0,37.63714412,0,B,0
1,0,43.59590882,1,A,1
0,0,65.95601561,0,B,0
1,0,57.54828979,0,A,0
1,0,45.14015012,0,B,0
1,0,64.8022408,1,B,1
1,1,63.21607108,1,A,1
0,1,48.03710576,0,B,0
0,0,52.89818299,0,B,0
0,0,41.46625679,0,A,0
0,1,52.19500606,1,A,0
1,0,51.65822864,0,B,0
1,0,50.65148141,0,A,0
1,0,54.96171097,0,A,0
1,0,45.66361352,0,B,0
1,0,51.92934016,1,B,1
0,0,57.28033874,0,B,0
0,0,45.54700675,0,A,0
0,0,37.11493253,0,A,0
0,0,51.44513186,0,B,0
0,0,54.06191261,0,B,0
1,0,50.78619145,0,B,0
1,0,49.77813428,0,B,0
0,0,61.47152805,1,B,1
1,1,41.93207353,0,B,0
0,0,58.56078616,0,B,0
1,1,63.40719843,0,B,0
0,1,55.6140841,0,A,0
0,0,52.92006011,0,B,0
1,0,62.34722234,0,B,0
0,0,49.53887879,0,A,0
0,0,39.7792432,0,A,0
0,0,44.18290976,0,B,0
1,0,53.92737253,0,B,0
0,0,62.11554399,0,A,0
0,0,62.16977558,0,A,0
0,1,51.00380122,0,B,0
1,0,58.17331911,1,B,1
1,1,52.39341848,1,B,0
1,0,41.31089846,1,B,0
0,0,67.34594963,0,A,0
1,0,66.63799069,1,B,1
1,1,65.05065069,1,B,1
1,1,39.46017968,0,A,0
1,0,54.15526032,1,A,0
0,0,54.83724966,1,B,1
1,0,55.25843236,0,B,0
1,0,36.58496817,0,A,0
1,0,50.31456834,0,A,0
1,0,58.06923214,1,B,1
0,0,49.29553331,0,A,0
1,1,51.3755922,0,A,0
1,1,57.56338109,1,A,1
1,0,52.17200074,0,A,0
0,0,59.80497707,0,B,0
0,0,49.81179849,0,A,0
0,0,43.27851565,0,A,0
1,0,56.9012732,0,B,0
1,0,47.81495558,0,B,0
0,0,38.87052366,0,B,0
0,1,57.22986472,0,A,0
0,0,53.65986495,1,A,0
1,0,47.19174423,0,A,0
1,1,60.67730342,1,A,1
0,0,65.25187755,1,A,0
0,0,54.80449626,1,B,0
1,0,56.45114498,0,B,0
1,0,40.50717129,0,A,0
1,0,53.99475711,0,B,0
0,1,64.39657456,0,A,0
0,0,62.67832547,0,B,0
0,0,54.41212397,0,B,0
1,0,41.73731802,0,B,0
1,0,63.62295654,0,A,0
0,0,62.71408564,0,B,0
0,1,55.77553103,0,A,0
1,1,53.48703434,1,B,1
1,0,69.12792793,1,B,1
0,0,45.9648771,0,B,0
1,0,32.22513245,0,A,0
0,0,47.82730248,1,B,0
1,0,47.79789839,0,A,0
1,0,44.96203264,1,B,0
1,1,58.78184895,1,A,1
1,0,37.90179597,0,B,0
0,0,41.56753894,0,B,0
1,0,49.70478308,0,B,0
1,1,59.77801365,0,A,0
1,0,52.58947001,0,A,0
1,0,46.41024412,1,B,0
0,0,59.35379679,0,A,0
1,0,55.16486339,0,A,0
0,0,51.29692811,0,A,0
1,0,35.78077978,1,B,0
1,1,70.00740183,1,B,1
0,0,54.72728475,0,B,0
1,0,41.99952079,0,A,0
1,0,56.16563808,0,B,0
1,1,64.86216507,1,A,1
0,0,55.71652169,0,B,0
1,0,29.50666146,0,A,0
1,0,54.11570341,1,B,1
1,0,56.9932947,1,B,0
1,0,38.31001187,0,B,0
0,0,50.98002395,1,B,0
0,1,58.72009454,0,A,0
1,0,49.96551486,1,A,0
1,1,57.83279719,1,B,0
0,0,59.28871261,0,A,0
0,1,46.00628351,0,B,0
0,0,44.90066086,0,B,0
1,0,54.69715507,1,A,1
1,0,40.89215734,0,B,0
1,0,64.33789,0,B,0
1,0,52.26701793,0,A,0
0,0,37.07262809,0,B,0
0,1,69.02416835,0,A,0
0,0,60.02461235,0,B,0
0,0,51.71778226,0,A,0
0,0,29.93470314,1,B,0
1,0,46.67900934,0,A,0
1,0,46.27765098,0,B,0
0,1,31.94327335,0,B,0
0,0,49.04087007,0,B,0
1,0,38.91125273,0,A,0
1,0,47.27031898,0,B,0
0,0,45.91373632,1,B,0
1,0,53.68571942,1,A,1
1,0,68.94478998,1,A,1
0,0,44.78791877,0,A,0
1,0,57.38043429,0,A,0
1,0,56.77593634,1,A,0
1,1,64.96077664,1,B,1
0,0,49.25776151,1,A,0
1,0,72.4843218,0,A,0
0,0,55.95586694,1,A,0
0,0,42.87080548,0,B,0
1,0,48.89372089,0,A,0
1,0,69.22361432,0,B,0
0,0,24.49828934,0,A,0
1,0,42.78837095,0,A,0
1,0,41.49897278,0,A,0
0,0,60.61522535,0,A,0
1,1,60.48912163,1,A,1
0,0,47.21581821,0,A,0
0,1,59.24571861,0,A,0
0,0,61.42860403,0,A,0
1,0,63.30783605,1,B,1
1,0,44.01458764,0,B,0
1,1,55.1368511,1,B,0
0,0,45.55646434,1,B,0
0,0,65.51913887,0,A,0
0,0,42.34706668,0,B,0
0,1,50.7952631,0,A,0
0,1,65.82285298,0,A,0
0,0,62.85684586,0,B,0
0,0,35.3781686,0,B,0
0,0,55.00204428,0,B,0
0,0,62.22665123,1,A,1
0,0,40.32754032,0,A,0
0,0,70.37283399,0,B,0
0,0,48.37107688,0,A,0
1,1,57.3744245,1,B,1
0,0,43.75480785,0,B,0
0,1,51.67302321,0,B,0
1,0,58.87095434,0,B,0
0,0,51.8915105,0,A,0
0,0,71.55667325,0,B,0
0,1,66.07295579,1,A,0
1,0,34.93469769,0,B,0
0,0,63.07157055,1,A,1
0,1,46.94401669,0,A,0
0,0,66.82767465,1,A,0
0,0,53.40070797,0,A,0
0,0,34.67824542,0,A,0
1,0,49.92440787,0,A,0
0,0,67.28713885,0,A,0
0,1,47.12096429,0,A,0
0,0,61.96642436,1,B,0
0,0,49.15132843,1,A,0
0,0,49.19405878,1,B,0
1,0,60.94042161,0,B,0
0,0,55.86158471,0,A,0
1,0,67.04542632,1,A,1
0,0,54.94799895,0,B,0
0,0,53.29048736,0,B,0
0,0,51.85976847,0,A,0
0,0,63.50927,1,A,1
1,0,50.05879713,1,B,0
0,0,64.99376717,0,A,0
1,0,47.81456584,0,A,0
1,0,58.79121994,0,A,0
0,1,67.25791157,1,A,1
1,1,60.69840883,1,A,1
1,1,64.47020559,1,B,1
1,1,53.90288884,0,A,0
1,1,60.68612231,1,A,1
1,1,49.71412116,0,B,0
1,1,47.80461571,0,B,0
0,1,50.63616829,0,A,0
0,1,59.70251366,0,B,0
0,0,36.23102066,0,A,0
1,0,44.91027099,0,A,0
0,0,42.17127428,0,A,0
1,1,26.28366137,0,A,0
0,0,61.52051965,0,A,0
1,0,73.27283676,0,B,0
1,0,52.39508599,0,A,0
0,0,65.65161409,0,B,0
1,0,39.91300234,0,A,0
0,1,46.63606226,0,B,0
1,0,66.5873686,1,B,1
1,0,63.13411198,1,B,1
1,0,61.20024764,1,A,1
1,0,53.06456573,1,B,0
1,0,39.99313817,0,A,0
0,0,38.94358598,1,A,0
1,0,29.18526394,0,B,0
1,1,60.80030189,1,A,0
1,0,47.08947383,0,A,0
0,0,44.15831931,1,B,0
0,0,35.91402473,0,A,0
0,0,41.21248927,0,A,0
0,0,39.23645103,0,A,0
1,0,64.47143014,1,B,1
0,0,29.57424218,0,B,0
1,0,57.87008757,0,B,0
1,0,46.94324258,0,B,0
0,0,37.5525854,0,B,0
1,1,35.37066024,0,A,0
1,0,42.01490761,1,A,0
0,1,42.15490217,1,A,0
1,0,63.6470568,1,A,1
1,0,51.49286683,0,B,0
0,0,33.18016273,0,B,0
0,0,62.62047002,0,B,0
0,0,32.83628793,0,A,0
0,0,51.14029475,0,A,0
0,0,70.09098978,0,A,0
1,1,46.03332495,0,A,0
1,0,46.70296014,0,B,0
0,0,50.63449103,0,B,0
0,0,61.72321292,0,B,0
1,0,70.95115324,0,B,0
0,0,60.58977552,1,A,1
1,0,43.16607166,0,A,0
0,0,53.58289777,1,B,0
1,0,41.72066785,0,A,0
1,0,62.32100608,1,A,1
0,1,45.56891051,1,A,0
1,0,39.56515244,1,A,0
1,0,53.915218,1,B,1
1,0,42.02459729,0,B,0
0,0,49.25985835,0,A,0
0,1,51.86821992,0,B,0
1,0,65.75364564,1,A,1
1,0,57.89960071,0,A,0
1,0,53.78807825,1,A,1
1,1,60.12480293,1,B,1
0,1,56.24341604,0,A,0
0,0,36.60901635,0,B,0
1,0,37.04363563,0,B,0
0,0,50.82663344,1,B,0
1,0,53.59006167,1,B,0
1,0,37.29559416,0,A,0
1,0,64.95458783,0,A,0
0,0,60.11147562,1,B,1
1,0,59.71851897,0,B,0
1,0,41.81126578,0,A,0
0,1,42.70439202,0,A,0
0,1,44.13485079,0,B,0
0,1,35.43965017,0,A,0
0,0,59.76977043,0,B,0
0,0,48.33725389,0,A,0
0,0,22.84920886,0,B,0
0,0,62.70082349,0,A,0
0,1,51.90360945,1,A,1
0,0,40.96816244,0,B,0
0,0,62.14182608,0,A,0
0,0,63.09058105,0,A,0
0,0,65.86665344,0,A,0
0,0,52.63872616,1,B,0
1,0,59.53158719,0,B,0
0,0,50.41767634,0,B,0
0,0,38.12542967,1,A,0
1,0,62.87047489,0,B,0
1,1,53.44762114,1,B,0
1,0,48.55081144,0,A,0
0,1,45.36822229,0,A,0
0,0,51.19936612,1,A,0
0,0,52.1200699,1,B,0
0,0,47.81382705,0,B,0
0,0,41.45553599,0,A,0
1,0,51.09165574,0,A,0
0,1,46.03973855,0,B,0
1,0,58.17092967,1,B,0
1,0,38.08761789,0,A,0
1,1,49.90134746,0,A,0
1,1,60.94075594,0,A,0
1,0,36.10233209,0,A,0
0,0,42.85157638,1,A,0
0,0,56.81820501,1,B,0
0,1,52.89149319,0,A,0
1,0,46.77199957,0,B,0
1,1,50.68698869,1,B,1
1,0,57.39645752,0,B,0
1,0,60.08446276,0,B,0
0,0,49.04134177,0,A,0
1,0,56.75987906,1,A,1
0,0,45.89995625,0,B,0
0,1,47.46646079,0,A,0
1,0,55.73573051,0,B,0
0,0,67.68476791,0,A,0
1,0,62.2765015,0,A,0
1,1,55.65940126,0,B,0
0,0,51.59574822,1,B,0
1,1,40.40922064,0,B,0
0,0,51.78422566,1,A,0
1,0,58.72213245,1,B,0
1,0,57.72717735,1,B,0
0,0,59.46938897,0,B,0
0,1,37.84944352,1,A,0
1,0,64.86865766,0,B,0
1,0,55.00130789,0,B,0
0,0,60.87929571,1,A,1
1,0,62.33601455,1,A,1
0,0,43.66335389,0,B,0
0,1,56.48492215,0,B,0
0,0,55.3968743,1,A,1
0,0,79.94654695,1,A,0
1,0,34.09097524,0,A,0
1,0,45.79561992,0,A,0
1,0,61.00304021,0,A,0
1,0,62.05068939,1,B,1
0,1,60.77360439,0,B,0
0,0,57.47896015,0,A,0
0,1,56.31863885,0,A,0
0,0,50.43312636,0,A,0
1,0,54.75905176,0,A,0
0,1,48.49119629,0,B,0
0,0,44.54947504,0,A,0
1,0,68.3345982,1,A,1
1,1,66.28615672,1,B,0
1,0,57.27300854,1,A,1
0,1,30.62087194,0,B,0
1,0,67.54300938,1,B,1
0,0,48.36353627,0,B,0
0,0,34.96666359,0,A,0
1,0,33.77451695,0,A,0
0,0,43.33057642,0,A,0
1,0,40.45066435,1,B,0
0,0,51.5476362,0,A,0
0,0,22.47318567,0,B,0
0,1,35.4756606,0,A,0
1,1,52.62207515,0,B,0
0,1,40.41140697,0,A,0
0,1,58.027688,0,A,0
0,0,71.89124961,0,A,0
1,1,51.9427047,1,A,0
0,0,55.69828371,0,A,0
0,0,33.83687271,0,A,0
0,1,67.56384769,1,B,1
1,0,46.76117772,0,A,0
0,1,49.37849855,0,B,0
1,0,66.0554177,1,B,0
1,1,48.32713641,0,B,0
0,0,44.16178271,0,B,0
1,0,61.47452002,0,B,0
0,0,62.2139417,0,A,0
1,0,54.33823848,0,B,0
1,0,74.42923022,1,B,0
0,0,49.49026881,1,B,0
1,1,54.78495441,1,A,1
0,0,65.41534798,0,B,0
1,1,60.47976961,1,A,1
0,0,22.23473472,0,A,0
0,0,38.76259376,0,B,0
1,0,20.44020967,0,B,0
1,0,47.93384393,0,B,0
0,0,41.05824729,1,A,0
0,0,42.56942063,0,A,0
0,0,60.49063453,0,B,0
0,0,59.93074863,0,A,0
1,0,33.97195841,0,A,0
0,0,43.43110965,0,B,0
0,0,34.97537799,0,B,0
0,0,62.394586,0,B,0
1,0,55.714309,0,A,0
1,0,66.20201671,0,A,0
0,0,57.39633437,0,A,0
1,0,60.63151015,1,A,1
1,0,49.67160619,1,B,0
1,0,52.05962674,0,A,0
1,0,58.68368957,1,B,1
0,0,53.70738323,0,B,0
1,0,40.29374075,0,B,0
0,1,58.9636451,1,A,0
0,0,53.62480842,0,A,0
0,0,52.17287269,0,B,0
0,1,61.76575087,1,A,0
1,0,60.14939572,1,B,1
1,0,50.27087437,1,B,1
1,1,58.14965287,1,B,1
1,1,51.92252303,1,B,1
1,0,47.66013151,0,B,0
0,0,56.36636384,1,B,1
1,0,43.61861724,0,A,0
1,0,47.96523759,0,A,0
1,0,43.21267794,0,B,0
1,0,54.76382665,0,A,0
1,0,38.69476026,0,A,0
0,0,52.38657499,0,A,0
1,0,59.74039556,1,B,1
0,0,57.40272877,1,A,1
0,1,72.62206068,0,B,0
0,0,53.85785865,0,A,0
0,0,32.61435445,1,A,0
0,0,51.74922968,1,B,0
1,0,43.82306944,0,B,0
0,0,64.2139521,1,A,1
0,1,50.21795989,0,B,0
1,0,48.49382943,0,B,0
1,1,28.52336942,0,A,0
0,0,52.83959306,0,A,0
1,0,27.77999858,0,B,0
0,0,53.29204932,0,A,0
0,0,45.9531394,0,A,0
0,0,64.58376127,1,A,0
0,0,43.30763873,0,A,0
0,1,61.03155989,0,A,0
1,0,53.09848855,1,A,1
0,0,48.19956122,1,A,0
0,1,26.54443649,0,A,0
1,0,39.26446323,1,A,0
1,0,60.76732238,1,B,1
0,1,54.25103331,0,A,0
1,1,49.69452704,0,B,0
1,0,47.741032,1,B,0
1,0,54.15746259,1,A,1
1,0,30.09520219,0,B,0
0,0,54.63355135,0,B,0
0,0,34.53900056,0,A,0
0,1,41.68073445,0,A,0
1,0,48.15561067,0,B,0
1,0,35.87169347,1,B,0
1,0,55.25626991,1,A,1
0,0,51.0222257,0,B,0
0,0,53.69806617,0,B,0
1,0,57.17784905,0,A,0
0,0,49.41822512,0,B,0
0,0,64.42258685,0,A,0
0,0,63.83724291,1,B,1
0,0,63.76269911,1,A,0
0,0,46.51394141,0,A,0
1,0,44.07800798,0,B,0
0,0,71.66892377,0,A,0
0,0,46.25138185,0,B,0
1,0,57.23508859,1,A,1
0,0,58.11769182,0,B,0
1,0,51.06300152,0,A,0
0,0,47.61644609,0,B,0
0,0,63.25056172,1,A,0
0,0,41.83610049,0,B,0
1,0,51.79643515,0,B,0
0,0,41.84240721,0,A,0
0,1,54.27336219,1,B,1
1,0,40.06381154,0,A,0
1,0,51.75382648,1,A,1
1,0,69.86863391,0,B,0
0,1,65.51908507,0,B,0
1,0,53.38507022,1,B,1
1,0,48.99212353,0,A,0
1,0,55.49432845,0,A,0
0,0,44.93176042,1,A,0
1,1,48.73529881,1,B,1
0,1,43.37993193,0,A,0
1,0,47.50233114,0,B,0
0,0,58.39782595,0,A,0
0,1,60.01288592,0,B,0
1,0,34.89582195,0,A,0
0,0,53.14879317,0,B,0
1,0,55.48447156,1,B,1
0,0,60.97815691,1,A,0
0,0,60.56105279,0,A,0
1,1,39.04012907,1,B,0
0,0,41.34173764,0,A,0
0,0,40.08117212,0,A,0
0,0,53.39928073,0,A,0
0,0,57.83002814,1,B,0
0,1,65.36451491,0,A,0
1,0,52.23187183,1,A,1
0,0,45.66631615,0,B,0
1,0,46.55943402,0,B,0
1,0,56.50314011,1,A,1
1,0,60.71864139,0,B,0
1,0,32.72574732,0,A,0
1,0,52.66305131,1,A,1
1,0,60.03871669,0,A,0
0,0,54.56304975,0,B,0
1,0,51.90119431,1,A,1
1,0,63.1938205,1,A,1
0,0,35.43683934,0,B,0
0,0,53.08517951,1,B,1
1,0,47.54880018,0,A,0
1,1,58.5197759,1,B,0
1,0,61.00874305,0,A,0
0,0,61.25534015,0,A,0
0,0,46.52553658,0,A,0
0,1,47.32031912,0,B,0
0,0,62.23862296,0,A,0
1,0,48.69777659,0,B,0
1,0,62.65808218,1,B,1
0,0,25.04474338,0,B,0
1,0,56.47186911,1,B,1
0,0,61.97327862,0,B,0
0,0,33.2803263,0,A,0
0,0,78.8966481,0,A,0
0,0,54.67988006,0,A,0
0,0,39.29814491,0,B,0
1,1,42.08847661,0,A,0
1,0,34.68750222,0,A,0
1,0,72.60124296,0,A,0
0,0,46.06485881,0,A,0
1,0,45.43453882,0,B,0
0,0,44.01477573,0,A,0
1,1,54.86656406,1,A,1
1,0,48.55918603,0,A,0
0,0,45.95188488,0,B,0
0,1,61.37930595,0,A,0
0,1,48.91472202,0,B,0
0,1,39.72536132,0,A,0
0,0,52.95589419,0,B,0
0,0,57.8254113,1,A,0
0,0,37.17023641,0,B,0
1,1,47.79193629,0,B,0
0,0,44.63992201,0,B,0
0,0,49.53676965,0,B,0
0,1,54.06374198,0,B,0
0,0,30.01672683,0,B,0
0,0,47.76467628,0,A,0
0,1,53.485922,0,A,0
1,0,62.39144117,1,A,1
1,1,64.1245668,1,B,1
0,0,49.03522202,0,A,0
0,1,64.30360604,0,B,0
1,0,66.44232716,1,B,1
1,0,37.50516437,0,A,0
1,1,56.36381647,0,A,0
0,0,68.32277268,1,A,1
0,1,41.22042921,0,B,0
1,0,52.04356536,1,A,0
0,0,72.79965002,0,B,0
1,0,51.49935324,0,A,0
0,1,36.45197326,1,A,0
1,0,52.13353453,0,A,0
0,0,47.8098493,0,A,0
1,0,42.64375509,1,B,0
1,0,55.71084934,1,A,1
1,0,33.06254916,0,B,0
0,0,58.90292752,0,A,0
1,0,40.31217167,0,B,0
1,0,45.92707829,1,A,0
0,0,42.23588641,0,A,0
1,1,49.71482383,0,A,0
1,0,69.02701578,1,A,1
1,0,47.60860543,1,A,1
0,0,40.1923035,0,B,0
1,0,75.03678201,1,A,1
0,0,36.8848371,0,A,0
1,0,66.30530025,1,B,1
0,0,59.3243558,0,A,0
0,0,40.73700408,1,B,0
0,0,42.19252394,0,B,0
1,0,42.14414462,1,A,0
0,0,35.24389841,0,B,0
0,0,66.41668405,1,B,0
0,0,34.35417339,0,B,0
1,0,53.72019685,1,A,0
1,0,61.58590341,0,B,0
0,0,40.79836738,0,A,0
0,0,58.08964745,0,B,0
0,0,38.85966292,0,B,0
0,0,74.83884794,1,A,0
0,0,40.50309815,0,B,0
0,1,32.21269861,0,B,0
0,1,52.93189759,0,B,0
1,0,56.50405713,1,B,1
0,0,46.96826429,0,A,0
0,1,48.61273986,0,A,0
1,0,66.12130825,1,A,1
0,0,49.51013799,1,A,0
1,0,52.12783214,0,B,0
0,1,46.57703293,0,A,0
0,0,69.00462181,0,B,0
0,0,42.43721328,0,B,0
1,0,49.27649086,0,B,0
1,0,39.39881963,0,B,0
1,0,56.37929692,0,B,0
1,0,61.98859687,1,A,1
0,0,63.63825337,1,B,1
1,0,47.78520865,0,A,0
0,0,35.11826832,1,A,0
0,1,52.85219375,0,A,0
1,0,63.93851444,1,A,1
1,0,53.76834722,0,B,0
1,0,57.30994841,1,A,1
1,0,53.08007677,0,B,0
1,0,55.17276705,1,B,1
1,0,62.77019678,0,B,0
0,0,56.24825602,1,A,0
1,1,39.03704267,1,A,0
1,0,56.77226963,0,B,0
1,0,66.28203984,1,A,1
1,0,35.35671277,0,B,0
0,0,73.53363906,1,A,0
1,0,59.8658281,1,B,1
